term_str,x,y,term_rank,n,p,i,n_chars,max_pos_group,max_pos,n_pos_group,n_pos,stop,porter_stem,df,idf,dfidf
during,14.888958,-12.348281,961,60,7.645016404931035e-05,13.675120877064302,6,IN,IN,1,1,1,dure,59,9.987842082450765,589.2826828645951
employees,15.674137,-11.5273905,962,60,7.645016404931035e-05,13.675120877064302,9,NN,NNS,2,2,0,employe,59,9.987842082450765,589.2826828645951
king,8.719796,-11.53813,963,60,7.645016404931035e-05,13.675120877064302,4,NN,NNP,2,3,0,king,53,10.142564677249407,537.5559278942186
hugs,18.663818,20.05029,964,60,7.645016404931035e-05,13.675120877064302,4,NN,NNS,2,7,0,hug,59,9.987842082450765,589.2826828645951
tiny,1.9793085,-4.0142174,965,60,7.645016404931035e-05,13.675120877064302,4,JJ,JJ,2,2,0,tini,56,10.063130209755002,563.5352917462801
explain,-27.258043,-3.9411933,966,59,7.517599464848852e-05,13.699368423310979,7,VB,VB,2,3,0,explain,56,10.063130209755002,563.5352917462801
stands,19.791525,14.381159,967,59,7.517599464848852e-05,13.699368423310979,6,VB,VBZ,2,2,0,stand,59,9.987842082450765,589.2826828645951
dress,11.312956,-2.0642192,968,59,7.517599464848852e-05,13.699368423310979,5,NN,NN,3,4,0,dress,58,10.012504136685033,580.7252399277319
street,17.443466,-0.021950552,969,59,7.517599464848852e-05,13.699368423310979,6,NN,NN,2,3,0,street,56,10.063130209755002,563.5352917462801
stick,-25.752125,3.4295032,970,59,7.517599464848852e-05,13.699368423310979,5,NN,NN,3,5,0,stick,58,10.012504136685033,580.7252399277319
loves,-15.039063,-11.855605,971,59,7.517599464848852e-05,13.699368423310979,5,VB,VBZ,2,4,0,love,54,10.115597629649137,546.2422720010534
husband,26.725672,-5.426431,972,59,7.517599464848852e-05,13.699368423310979,7,NN,NN,1,1,0,husband,56,10.063130209755002,563.5352917462801
punch,-27.24881,2.8945863,973,59,7.517599464848852e-05,13.699368423310979,5,NN,NN,3,4,0,punch,51,10.19805978984111,520.1010492818966
plus,0.76727057,-2.059083,974,58,7.390182524766668e-05,13.724030477545249,4,CC,CC,3,3,0,plu,57,10.037595117647864,572.1429217059283
arm,21.751822,12.687679,975,58,7.390182524766668e-05,13.724030477545249,3,NN,NN,3,4,0,arm,57,10.037595117647864,572.1429217059283
dundermifflin,14.323378,-2.8785655,976,58,7.390182524766668e-05,13.724030477545249,13,NN,NNP,3,4,0,dundermifflin,58,10.012504136685033,580.7252399277319
pregnant,-9.086652,1.8502756,977,58,7.390182524766668e-05,13.724030477545249,8,JJ,JJ,3,4,0,pregnant,56,10.063130209755002,563.5352917462801
super,-6.8712635,0.96983826,978,58,7.390182524766668e-05,13.724030477545249,5,JJ,JJ,4,7,0,super,54,10.115597629649137,546.2422720010534
longer,-2.0273037,-10.648354,979,58,7.390182524766668e-05,13.724030477545249,6,RB,JJR,3,4,0,longer,57,10.037595117647864,572.1429217059283
leads,10.546603,-16.526701,980,58,7.390182524766668e-05,13.724030477545249,5,NN,NNS,2,2,0,lead,52,10.170045413671513,528.8423615109186
confused,5.7709317,16.216562,981,58,7.390182524766668e-05,13.724030477545249,8,VB,JJ,2,3,0,confus,54,10.115597629649137,546.2422720010534
accounting,6.0806775,2.4622755,982,58,7.390182524766668e-05,13.724030477545249,10,NN,NN,2,3,0,account,54,10.115597629649137,546.2422720010534
wonder,-19.010355,-3.9616828,983,57,7.262765584684484e-05,13.749121458508078,6,VB,VBP,3,5,0,wonder,55,10.089125418287946,554.901898005837
fault,26.720247,-4.6660633,984,57,7.262765584684484e-05,13.749121458508078,5,NN,NN,2,2,0,fault,56,10.063130209755002,563.5352917462801
space,12.998563,-6.928071,985,57,7.262765584684484e-05,13.749121458508078,5,NN,NN,1,2,0,space,55,10.089125418287946,554.901898005837
yesterday,-10.282054,0.9117784,986,57,7.262765584684484e-05,13.749121458508078,9,NN,NN,1,1,0,yesterday,56,10.063130209755002,563.5352917462801
worse,0.11356185,-18.520657,987,57,7.262765584684484e-05,13.749121458508078,5,JJ,JJR,3,5,0,wors,56,10.063130209755002,563.5352917462801
2,4.93884,-1.0439287,988,57,7.262765584684484e-05,13.749121458508078,1,CD,CD,1,1,0,2,54,10.115597629649137,546.2422720010534
00,4.8006153,0.87194824,989,57,7.262765584684484e-05,13.749121458508078,2,CD,CD,1,1,0,00,50,10.22662894203788,511.331447101894
position,11.667366,-9.600072,990,57,7.262765584684484e-05,13.749121458508078,8,NN,NN,1,1,0,posit,55,10.089125418287946,554.901898005837
expect,-25.938862,-5.0737305,991,57,7.262765584684484e-05,13.749121458508078,6,VB,VB,2,3,0,expect,55,10.089125418287946,554.901898005837
usually,-13.039135,-2.579788,992,57,7.262765584684484e-05,13.749121458508078,7,RB,RB,1,1,0,usual,56,10.063130209755002,563.5352917462801
earlier,-10.840763,0.17786647,993,57,7.262765584684484e-05,13.749121458508078,7,RB,RBR,3,4,0,earlier,57,10.037595117647864,572.1429217059283
donna,8.159976,19.40314,994,57,7.262765584684484e-05,13.749121458508078,5,NN,NNP,1,1,0,donna,45,10.37863203548293,467.03844159673184
broke,11.123542,-0.7981121,995,57,7.262765584684484e-05,13.749121458508078,5,VB,VBD,4,4,0,broke,57,10.037595117647864,572.1429217059283
glasses,11.736894,-0.08893783,996,56,7.1353486446023e-05,13.774656550615216,7,NN,NNS,2,3,0,glass,51,10.19805978984111,520.1010492818966
monster,5.899498,-5.3554797,997,56,7.1353486446023e-05,13.774656550615216,7,NN,NN,2,4,0,monster,50,10.22662894203788,511.331447101894
screen,17.25637,0.26956072,998,56,7.1353486446023e-05,13.774656550615216,6,NN,NN,2,3,0,screen,53,10.142564677249407,537.5559278942186
meant,-14.539385,-6.540734,999,56,7.1353486446023e-05,13.774656550615216,5,VB,VBP,3,7,0,meant,55,10.089125418287946,554.901898005837
breath,21.123835,-2.3099487,1000,56,7.1353486446023e-05,13.774656550615216,6,NN,NN,1,1,0,breath,55,10.089125418287946,554.901898005837
claps,13.136011,17.154802,1001,56,7.1353486446023e-05,13.774656550615216,5,NN,NNS,2,3,0,clap,55,10.089125418287946,554.901898005837
realize,-21.86128,-5.726752,1002,56,7.1353486446023e-05,13.774656550615216,7,VB,VB,1,2,0,realiz,56,10.063130209755002,563.5352917462801
honest,-21.765131,-13.011221,1003,56,7.1353486446023e-05,13.774656550615216,6,JJ,JJS,4,6,0,honest,56,10.063130209755002,563.5352917462801
continues,9.999933,16.597576,1004,56,7.1353486446023e-05,13.774656550615216,9,VB,VBZ,2,3,0,continu,55,10.089125418287946,554.901898005837
upset,-8.04568,1.9462135,1005,56,7.1353486446023e-05,13.774656550615216,5,JJ,JJ,3,6,0,upset,51,10.19805978984111,520.1010492818966
wine,13.953102,-4.3473186,1006,56,7.1353486446023e-05,13.774656550615216,4,NN,NN,3,5,0,wine,53,10.142564677249407,537.5559278942186
bear,6.388105,-3.6014016,1007,56,7.1353486446023e-05,13.774656550615216,4,NN,NN,4,6,0,bear,50,10.22662894203788,511.331447101894
liked,-18.144503,-12.084934,1008,55,7.007931704520116e-05,13.800651759148161,5,VB,VBD,2,3,0,like,50,10.22662894203788,511.331447101894
board,15.552967,-4.957919,1009,55,7.007931704520116e-05,13.800651759148161,5,NN,NN,1,2,0,board,55,10.089125418287946,554.901898005837
pause,-1.0749032,-0.69698876,1010,55,7.007931704520116e-05,13.800651759148161,5,NN,NN,5,6,0,paus,53,10.142564677249407,537.5559278942186
honestly,-13.609519,-1.5893347,1011,55,7.007931704520116e-05,13.800651759148161,8,RB,RB,2,2,0,honestli,55,10.089125418287946,554.901898005837
chocolate,4.279533,-2.9207253,1012,55,7.007931704520116e-05,13.800651759148161,9,NN,NN,3,5,0,chocol,49,10.255775287697398,502.5329890971725
clark,6.3833523,19.895933,1013,55,7.007931704520116e-05,13.800651759148161,5,NN,NNP,3,4,0,clark,53,10.142564677249407,537.5559278942186
seconds,11.727723,-21.50945,1014,55,7.007931704520116e-05,13.800651759148161,7,NN,NNS,2,4,0,second,52,10.170045413671513,528.8423615109186
todd,7.6009145,18.679033,1015,55,7.007931704520116e-05,13.800651759148161,4,NN,NNP,2,3,0,todd,51,10.19805978984111,520.1010492818966
trouble,13.140186,-12.874902,1016,55,7.007931704520116e-05,13.800651759148161,7,NN,NN,2,2,0,troubl,55,10.089125418287946,554.901898005837
cover,-25.339043,2.623222,1017,55,7.007931704520116e-05,13.800651759148161,5,VB,VB,2,4,0,cover,55,10.089125418287946,554.901898005837
chicken,9.051113,2.3954487,1018,55,7.007931704520116e-05,13.800651759148161,7,NN,NN,3,6,0,chicken,50,10.22662894203788,511.331447101894
road,17.490555,-1.6992738,1019,55,7.007931704520116e-05,13.800651759148161,4,NN,NN,1,2,0,road,54,10.115597629649137,546.2422720010534
tree,12.946244,-1.841491,1020,55,7.007931704520116e-05,13.800651759148161,4,NN,NN,3,3,0,tree,47,10.315896280134968,484.8471251663435
nervous,-8.230693,1.8075793,1021,55,7.007931704520116e-05,13.800651759148161,7,JJ,JJ,2,2,0,nervou,52,10.170045413671513,528.8423615109186
15,11.816227,-20.10495,1022,55,7.007931704520116e-05,13.800651759148161,2,CD,CD,1,1,0,15,51,10.19805978984111,520.1010492818966
character,4.4975,-8.555891,1023,55,7.007931704520116e-05,13.800651759148161,9,NN,NN,1,1,0,charact,51,10.19805978984111,520.1010492818966
blue,4.9339647,-2.8663888,1024,55,7.007931704520116e-05,13.800651759148161,4,NN,JJ,3,5,0,blue,55,10.089125418287946,554.901898005837
interested,-9.443925,3.8536048,1025,55,7.007931704520116e-05,13.800651759148161,10,JJ,JJ,2,3,0,interest,52,10.170045413671513,528.8423615109186
elevator,14.894813,0.2522857,1026,55,7.007931704520116e-05,13.800651759148161,8,NN,NN,2,3,0,elev,52,10.170045413671513,528.8423615109186
employee,10.993648,-10.301157,1027,55,7.007931704520116e-05,13.800651759148161,8,NN,NN,1,2,0,employe,52,10.170045413671513,528.8423615109186
engaged,-10.389728,4.347042,1028,55,7.007931704520116e-05,13.800651759148161,7,VB,VBN,3,4,0,engag,54,10.115597629649137,546.2422720010534
candy,9.791256,2.5783925,1029,55,7.007931704520116e-05,13.800651759148161,5,NN,NN,3,3,0,candi,52,10.170045413671513,528.8423615109186
theyre,2.4955587,-5.7323704,1030,55,7.007931704520116e-05,13.800651759148161,6,NN,NNP,3,6,0,theyr,52,10.170045413671513,528.8423615109186
20,11.704081,-20.236942,1031,54,6.880514764437932e-05,13.827123970509351,2,CD,CD,1,1,0,20,49,10.255775287697398,502.5329890971725
history,9.143754,-11.865286,1032,54,6.880514764437932e-05,13.827123970509351,7,NN,NN,1,2,0,histori,51,10.19805978984111,520.1010492818966
prison,-9.804072,-1.3222547,1033,54,6.880514764437932e-05,13.827123970509351,6,NN,NN,2,3,0,prison,41,10.512933127194522,431.0302582149754
plays,12.176636,16.98599,1034,54,6.880514764437932e-05,13.827123970509351,5,VB,VBZ,2,2,0,play,52,10.170045413671513,528.8423615109186
service,11.356407,-13.551519,1035,54,6.880514764437932e-05,13.827123970509351,7,NN,NN,2,3,0,servic,52,10.170045413671513,528.8423615109186
catch,-28.684282,1.1209327,1036,54,6.880514764437932e-05,13.827123970509351,5,VB,VB,2,4,0,catch,51,10.19805978984111,520.1010492818966
shake,7.9473195,11.417774,1037,54,6.880514764437932e-05,13.827123970509351,5,VB,VB,2,4,0,shake,46,10.346923175755592,475.9584660847572
join,-29.942467,1.9533002,1038,54,6.880514764437932e-05,13.827123970509351,4,VB,VB,2,4,0,join,54,10.115597629649137,546.2422720010534
test,10.354997,-8.712723,1039,54,6.880514764437932e-05,13.827123970509351,4,NN,NN,2,4,0,test,52,10.170045413671513,528.8423615109186
copy,9.889466,-7.024745,1040,54,6.880514764437932e-05,13.827123970509351,4,NN,NN,2,4,0,copi,51,10.19805978984111,520.1010492818966
apparently,-10.465599,-12.979156,1041,53,6.753097824355749e-05,13.85409101810962,10,RB,RB,1,1,0,appar,53,10.142564677249407,537.5559278942186
record,12.117245,-5.3351088,1042,53,6.753097824355749e-05,13.85409101810962,6,NN,NN,2,2,0,record,51,10.19805978984111,520.1010492818966
straight,8.386571,3.5420108,1043,53,6.753097824355749e-05,13.85409101810962,8,VB,JJ,5,8,0,straight,50,10.22662894203788,511.331447101894
lie,-24.87587,-0.38725486,1044,53,6.753097824355749e-05,13.85409101810962,3,VB,VB,2,6,0,lie,48,10.28552263109145,493.7050862923896
afternoon,8.817017,-10.3523245,1045,53,6.753097824355749e-05,13.85409101810962,9,NN,NN,1,2,0,afternoon,53,10.142564677249407,537.5559278942186
knock,21.117613,15.759865,1046,53,6.753097824355749e-05,13.85409101810962,5,NN,NN,2,5,0,knock,40,10.548557036925244,421.9422814770098
literally,-13.353954,-3.4314423,1047,53,6.753097824355749e-05,13.85409101810962,9,RB,RB,2,2,0,liter,53,10.142564677249407,537.5559278942186
copier,15.19526,-7.7371073,1048,53,6.753097824355749e-05,13.85409101810962,6,NN,NN,3,4,0,copier,51,10.19805978984111,520.1010492818966
pounds,4.5015416,-4.546597,1049,53,6.753097824355749e-05,13.85409101810962,6,NN,NNS,2,2,0,pound,49,10.255775287697398,502.5329890971725
falls,21.688158,10.66106,1050,53,6.753097824355749e-05,13.85409101810962,5,VB,VBZ,2,3,0,fall,50,10.22662894203788,511.331447101894
simple,-2.244696,-4.483809,1051,53,6.753097824355749e-05,13.85409101810962,6,JJ,JJ,2,3,0,simpl,52,10.170045413671513,528.8423615109186
smell,-19.901653,-2.1705763,1052,53,6.753097824355749e-05,13.85409101810962,5,VB,VB,2,5,0,smell,49,10.255775287697398,502.5329890971725
awful,-8.945424,0.4860096,1053,53,6.753097824355749e-05,13.85409101810962,5,JJ,JJ,3,3,0,aw,51,10.19805978984111,520.1010492818966
sandwich,11.054301,-6.214185,1054,53,6.753097824355749e-05,13.85409101810962,8,NN,NN,3,4,0,sandwich,48,10.28552263109145,493.7050862923896
key,12.993141,-5.809084,1055,53,6.753097824355749e-05,13.85409101810962,3,NN,NN,3,5,0,key,50,10.22662894203788,511.331447101894
5,4.7438483,0.8027116,1056,53,6.753097824355749e-05,13.85409101810962,1,CD,CD,1,1,0,5,47,10.315896280134968,484.8471251663435
died,-10.854048,-13.188339,1057,52,6.625680884273564e-05,13.881571754531729,4,VB,VBD,1,2,0,die,49,10.255775287697398,502.5329890971725
become,-21.84147,-0.8065305,1058,52,6.625680884273564e-05,13.881571754531729,6,VB,VB,3,5,0,becom,48,10.28552263109145,493.7050862923896
corner,17.003271,-5.3003,1059,52,6.625680884273564e-05,13.881571754531729,6,NN,NN,2,3,0,corner,48,10.28552263109145,493.7050862923896
philly,5.4527254,3.2510955,1060,52,6.625680884273564e-05,13.881571754531729,6,NN,NNP,2,2,0,philli,50,10.22662894203788,511.331447101894
beet,10.845106,-8.722438,1061,52,6.625680884273564e-05,13.881571754531729,4,NN,NN,2,2,0,beet,44,10.411053513175307,458.08635457971354
race,5.584673,-4.3691645,1062,52,6.625680884273564e-05,13.881571754531729,4,NN,NN,1,2,0,race,48,10.28552263109145,493.7050862923896
act,-20.771631,-1.456633,1063,52,6.625680884273564e-05,13.881571754531729,3,NN,NN,3,5,0,act,50,10.22662894203788,511.331447101894
others,6.59477,8.30108,1064,52,6.625680884273564e-05,13.881571754531729,6,NN,NNS,2,3,0,other,49,10.255775287697398,502.5329890971725
vance,11.506755,16.481667,1065,52,6.625680884273564e-05,13.881571754531729,5,NN,NNP,1,2,0,vanc,43,10.444220377110508,449.10147621575186
imitating,12.099679,18.358534,1066,52,6.625680884273564e-05,13.881571754531729,9,VB,VBG,2,2,0,imit,52,10.170045413671513,528.8423615109186
file,13.167495,-6.2859197,1067,52,6.625680884273564e-05,13.881571754531729,4,NN,NN,3,5,0,file,47,10.315896280134968,484.8471251663435
valentine,16.727032,-20.142216,1068,52,6.625680884273564e-05,13.881571754531729,9,NN,NNP,1,2,0,valentin,50,10.22662894203788,511.331447101894
giggles,4.2604,20.826416,1069,52,6.625680884273564e-05,13.881571754531729,7,NN,NNS,2,3,0,giggl,51,10.19805978984111,520.1010492818966
committee,12.383671,-12.036996,1070,52,6.625680884273564e-05,13.881571754531729,9,NN,NN,1,2,0,committe,49,10.255775287697398,502.5329890971725
honey,2.9869356,20.148006,1071,52,6.625680884273564e-05,13.881571754531729,5,NN,NN,3,4,0,honey,51,10.19805978984111,520.1010492818966
finish,-28.79603,3.362011,1072,52,6.625680884273564e-05,13.881571754531729,6,VB,VB,4,5,0,finish,50,10.22662894203788,511.331447101894
la,12.465354,19.089266,1073,51,6.49826394419138e-05,13.909586130701324,2,NN,NNP,4,5,0,la,21,11.478167709033846,241.04152188971076
shower,6.519326,-4.5752907,1074,51,6.49826394419138e-05,13.909586130701324,6,NN,NN,3,4,0,shower,43,10.444220377110508,449.10147621575186
arms,20.8007,-2.0731122,1075,51,6.49826394419138e-05,13.909586130701324,4,NN,NNS,1,1,0,arm,48,10.28552263109145,493.7050862923896
living,5.2102695,2.7348626,1076,51,6.49826394419138e-05,13.909586130701324,6,NN,NN,3,3,0,live,48,10.28552263109145,493.7050862923896
form,12.068821,-8.805173,1077,51,6.49826394419138e-05,13.909586130701324,4,NN,NN,2,3,0,form,51,10.19805978984111,520.1010492818966
carol,7.1636066,19.248966,1078,51,6.49826394419138e-05,13.909586130701324,5,NN,NNP,3,4,0,carol,46,10.346923175755592,475.9584660847572
romantic,-1.0680057,-5.4856133,1079,51,6.49826394419138e-05,13.909586130701324,8,JJ,JJ,1,1,0,romant,49,10.255775287697398,502.5329890971725
closed,11.0946245,0.68896765,1080,51,6.49826394419138e-05,13.909586130701324,6,VB,VBD,2,3,0,close,48,10.28552263109145,493.7050862923896
lead,-24.800528,2.1147203,1081,51,6.49826394419138e-05,13.909586130701324,4,NN,NN,3,5,0,lead,48,10.28552263109145,493.7050862923896
forever,6.6551833,5.0510406,1082,51,6.49826394419138e-05,13.909586130701324,7,RB,RB,3,3,0,forev,50,10.22662894203788,511.331447101894
disgusting,-8.116437,-0.013119374,1083,51,6.49826394419138e-05,13.909586130701324,10,VB,VBG,3,3,0,disgust,50,10.22662894203788,511.331447101894
hat,12.66612,0.15086226,1084,51,6.49826394419138e-05,13.909586130701324,3,NN,NN,5,5,0,hat,45,10.37863203548293,467.03844159673184
finger,20.454525,-1.2135724,1085,51,6.49826394419138e-05,13.909586130701324,6,NN,NN,4,6,0,finger,47,10.315896280134968,484.8471251663435
fax,-27.289713,3.5621967,1086,51,6.49826394419138e-05,13.909586130701324,3,NN,NN,2,5,0,fax,43,10.444220377110508,449.10147621575186
invited,-17.87487,-5.3611484,1087,51,6.49826394419138e-05,13.909586130701324,7,VB,VBD,2,3,0,invit,42,10.478167709033846,440.08304377942153
uhhuh,6.282404,17.493399,1088,51,6.49826394419138e-05,13.909586130701324,5,JJ,JJ,2,2,0,uhhuh,50,10.22662894203788,511.331447101894
state,12.515691,-9.994295,1089,50,6.370847004109197e-05,13.938155282898096,5,NN,NN,1,2,0,state,47,10.315896280134968,484.8471251663435
hire,-28.452238,0.013042883,1090,50,6.370847004109197e-05,13.938155282898096,4,VB,VB,2,4,0,hire,50,10.22662894203788,511.331447101894
sing,-24.92215,1.4951446,1091,50,6.370847004109197e-05,13.938155282898096,4,VB,VBG,1,3,0,sing,47,10.315896280134968,484.8471251663435
looked,-10.824674,-15.883886,1092,50,6.370847004109197e-05,13.938155282898096,6,VB,VBD,1,2,0,look,48,10.28552263109145,493.7050862923896
total,3.6114912,-4.013619,1093,50,6.370847004109197e-05,13.938155282898096,5,JJ,JJ,2,3,0,total,47,10.315896280134968,484.8471251663435
toward,19.935242,15.559312,1094,50,6.370847004109197e-05,13.938155282898096,6,IN,IN,1,1,0,toward,50,10.22662894203788,511.331447101894
bleep,5.7948513,20.169579,1095,50,6.370847004109197e-05,13.938155282898096,5,NN,NN,3,4,0,bleep,45,10.37863203548293,467.03844159673184
smile,7.3952036,9.357846,1096,50,6.370847004109197e-05,13.938155282898096,5,NN,NN,3,5,0,smile,48,10.28552263109145,493.7050862923896
names,8.213262,-17.331717,1097,50,6.370847004109197e-05,13.938155282898096,5,NN,NNS,3,3,0,name,43,10.444220377110508,449.10147621575186
safe,-11.558685,-1.6824305,1098,50,6.370847004109197e-05,13.938155282898096,4,JJ,JJ,2,2,0,safe,48,10.28552263109145,493.7050862923896
tie,10.595093,-2.5612245,1099,50,6.370847004109197e-05,13.938155282898096,3,NN,NN,3,7,0,tie,49,10.255775287697398,502.5329890971725
private,12.791722,-9.827171,1100,50,6.370847004109197e-05,13.938155282898096,7,JJ,JJ,1,1,0,privat,47,10.315896280134968,484.8471251663435
blow,-27.692125,1.9657185,1101,50,6.370847004109197e-05,13.938155282898096,4,VB,VB,3,5,0,blow,48,10.28552263109145,493.7050862923896
training,6.473243,-10.655292,1102,50,6.370847004109197e-05,13.938155282898096,8,NN,NN,2,3,0,train,49,10.255775287697398,502.5329890971725
changed,-12.963837,-17.610645,1103,50,6.370847004109197e-05,13.938155282898096,7,VB,VBD,2,4,0,chang,50,10.22662894203788,511.331447101894
rather,-22.18286,-1.9651242,1104,50,6.370847004109197e-05,13.938155282898096,6,RB,RB,2,2,0,rather,49,10.255775287697398,502.5329890971725
experience,7.8795877,-14.210348,1105,50,6.370847004109197e-05,13.938155282898096,10,NN,NN,3,4,0,experi,48,10.28552263109145,493.7050862923896
known,-4.580813,-18.044868,1106,50,6.370847004109197e-05,13.938155282898096,5,VB,VBN,2,3,0,known,49,10.255775287697398,502.5329890971725
lying,-9.389701,3.3976076,1107,50,6.370847004109197e-05,13.938155282898096,5,VB,VBG,2,2,0,lie,48,10.28552263109145,493.7050862923896
light,14.739264,-4.5228457,1108,50,6.370847004109197e-05,13.938155282898096,5,NN,NN,3,5,0,light,47,10.315896280134968,484.8471251663435
double,7.952249,3.9785593,1109,50,6.370847004109197e-05,13.938155282898096,6,JJ,JJ,4,5,0,doubl,43,10.444220377110508,449.10147621575186
